67797,"mu.acs_topline","08041001500","Census Tract 15\, El Paso County\, Colorado","CO0003606","08041001500","2.12","163400.00","35556.00","2366.00","52.03","47.97","1231.03","1134.97","8.96","6.42","12.26","24.30","22.06","19.27","6.72","211.99","151.90","290.07","574.94","521.94","455.93","159.00","86.14","2.70","0.00","1.61","0.00","5.45","86.69","13.31","2038.07","63.88","0.00","38.09","0.00","128.95","2051.09","314.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1712.00","6.78","26.17","31.78","35.28","116.07","448.03","544.07","603.99","2366.00","53.17","46.83","1258.00","1108.00","1116.00","31.36","26.34","17.38","12.81","12.10","0.00","349.98","293.95","193.96","142.96","135.04","0.00","583.00","2.23","13.55","57.46","26.76","0.00","0.00","13.00","79.00","334.99","156.01","0.00","0.00","-104.8366718","38.8400831","POINT (-104.836672 38.840083)","POINT (-104.836671829 38.840083122)","POINT (-104.83667182922363 38.84008312225342)"
62581,"mu.acs_topline","06073009507","Census Tract 95.07\, San Diego County\, California","CA0018401","06073009507","2.31","603200.00","81265.00","4269.00","44.53","55.47","1900.99","2368.01","9.56","7.26","15.51","22.14","18.69","19.63","7.21","408.12","309.93","662.12","945.16","797.88","838.00","307.79","75.78","3.89","0.28","12.51","0.00","4.71","87.44","12.56","3235.05","166.06","11.95","534.05","0.00","201.07","3732.81","536.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2889.00","1.28","6.33","32.29","60.09","36.98","182.87","932.86","1736.00","4269.00","47.01","52.99","2006.86","2262.14","1848.00","4.60","13.85","26.68","22.35","24.40","8.12","85.01","255.95","493.05","413.03","450.91","150.06","888.00","0.00","0.00","1.13","33.45","64.41","1.01","0.00","0.00","10.03","297.04","571.96","8.97","-117.0747667","32.8149696","POINT (-117.074767 32.81497)","POINT (-117.074767113 32.8149700165)","POINT (-117.07476711273193 32.81497001647949)"
68840,"mu.acs_topline","09015904400","Census Tract 9044\, Windham County\, Connecticut","CT0002258","09015904400","2.45","210400.00","41008.00","4048.00","48.42","51.58","1960.04","2087.96","16.45","7.81","9.14","18.06","17.71","18.03","12.80","665.90","316.15","369.99","731.07","716.90","729.85","518.14","95.75","1.31","0.00","0.40","0.00","2.54","98.12","1.88","3875.96","53.03","0.00","16.19","0.00","102.82","3971.90","76.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2696.00","18.47","33.83","29.15","18.55","497.95","912.06","785.88","500.11","4048.00","64.38","35.62","2606.10","1441.90","1653.00","32.91","26.62","20.51","9.68","10.28","0.00","544.00","440.03","339.03","160.01","169.93","0.00","938.00","5.54","0.85","35.61","58.00","0.00","0.00","51.97","7.97","334.02","544.04","0.00","0.00","-71.9013482","41.8428964","POINT (-71.901348 41.842896)","POINT (-71.901348114 41.8428964615)","POINT (-71.90134811401367 41.842896461486816)"
62645,"mu.acs_topline","06073019807","Census Tract 198.07\, San Diego County\, California","CA0018721","06073019807","2.27","539400.00","68432.00","9323.00","42.09","57.91","3924.05","5398.95","8.14","7.28","5.12","6.48","16.15","17.35","39.47","758.89","678.71","477.34","604.13","1505.66","1617.54","3679.79","90.59","0.94","0.29","3.66","0.00","1.31","89.37","10.63","8445.71","87.64","27.04","341.22","0.00","122.13","8331.97","991.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7408.00","5.99","21.36","38.65","34.00","443.74","1582.35","2863.19","2518.72","9323.00","77.80","22.20","7253.29","2069.71","4111.00","16.93","21.80","15.96","17.78","24.32","3.21","695.99","896.20","656.12","730.94","999.80","131.96","3341.00","3.56","6.61","1.44","30.14","57.38","0.87","118.94","220.84","48.11","1006.98","1917.07","29.07","-117.2651124","33.1697835","POINT (-117.265112 33.1697835)","POINT (-117.265111923 33.169783592)","POINT (-117.26511192321777 33.16978359222412)"
69563,"mu.acs_topline","10003014703","Census Tract 147.03\, New Castle County\, Delaware","DE0000655","10003014703","2.34","173700.00","46908.00","4305.00","43.69","56.31","1880.85","2424.15","15.70","8.29","5.83","14.73","24.27","14.22","16.96","675.89","356.88","250.98","634.13","1044.82","612.17","730.13","79.98","11.52","0.00","3.41","0.00","1.21","95.82","4.18","3443.14","495.94","0.00","146.80","0.00","52.09","4125.05","179.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3021.00","14.40","40.75","26.35","18.50","435.02","1231.06","796.03","558.89","4305.00","64.39","35.61","2771.99","1533.01","1842.00","27.14","25.46","24.43","12.81","10.15","0.00","499.92","468.97","450.00","235.96","186.96","0.00","1079.00","1.58","4.45","69.97","24.00","0.00","0.00","17.05","48.02","754.98","258.96","0.00","0.00","-75.7275330","39.6691154","POINT (-75.727533 39.669115)","POINT (-75.72753334 39.6691150665)","POINT (-75.7275333404541 39.66911506652832)"
62759,"mu.acs_topline","06083000502","Census Tract 5.02\, Santa Barbara County\, California","CA0019293","06083000502","2.31","1000001.00","85795.00","5315.00","52.23","47.77","2776.02","2538.98","8.62","10.40","8.60","6.27","25.63","22.60","17.89","458.15","552.76","457.09","333.25","1362.23","1201.19","950.85","83.09","1.20","1.83","4.53","0.00","0.92","85.93","14.07","4416.23","63.78","97.26","240.77","0.00","48.90","4567.18","747.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3847.00","2.73","13.13","35.30","48.84","105.02","505.11","1357.99","1878.87","5315.00","68.28","31.72","3629.08","1685.92","2297.00","13.97","14.98","12.71","12.67","32.43","13.23","320.89","344.09","291.95","291.03","744.92","303.89","1581.00","0.00","0.89","0.00","4.87","40.61","53.64","0.00","14.07","0.00","76.99","642.04","848.05","-119.7296811","34.4449009","POINT (-119.729681 34.444901)","POINT (-119.729681015 34.444900513)","POINT (-119.72968101501465 34.44490051269531)"
69789,"mu.acs_topline","12011091400","Census Tract 914\, Broward County\, Florida","FL0008178","12011091400","2.91","171000.00","36739.00","5390.00","45.58","54.42","2456.76","2933.24","13.93","14.95","12.06","14.30","20.37","17.11","7.27","750.83","805.81","650.03","770.77","1097.94","922.23","391.85","44.21","41.11","0.00","3.32","0.00","2.26","69.07","30.93","2382.92","2215.83","0.00","178.95","0.00","121.81","3722.87","1667.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3183.00","20.70","42.19","26.26","10.84","658.88","1342.91","835.86","345.04","5390.00","71.11","28.89","3832.83","1557.17","1855.00","29.92","36.93","19.25","7.22","6.68","0.00","555.02","685.05","357.09","133.93","123.91","0.00","1261.00","9.99","7.93","46.15","35.92","0.00","0.00","125.97","100.00","581.95","452.95","0.00","0.00","-80.2090628","26.0006803","POINT (-80.209063 26.00068)","POINT (-80.209062576 26.00067997)","POINT (-80.20906257629395 26.000679969787598)"
62808,"mu.acs_topline","06085505900","Census Tract 5059\, Santa Clara County\, California","CA0019536","06085505900","2.35","677700.00","70968.00","6911.00","49.82","50.18","3443.06","3467.94","12.14","7.60","8.12","20.74","23.21","15.02","13.18","839.00","525.24","561.17","1433.34","1604.04","1038.03","910.87","63.02","8.35","0.77","19.91","0.00","3.78","83.87","16.13","4355.31","577.07","53.21","1375.98","0.00","261.24","5796.26","1114.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4986.00","4.09","20.28","32.21","43.42","203.93","1011.16","1605.99","2164.92","6911.00","44.96","55.04","3107.19","3803.81","2944.00","18.58","16.64","17.66","13.32","27.62","6.18","547.00","489.88","519.91","392.14","813.13","181.94","1121.00","0.00","2.68","5.53","7.94","80.91","2.94","0.00","30.04","61.99","89.01","907.00","32.96","-121.9571424","37.3302629","POINT (-121.957142 37.330263)","POINT (-121.95714283 37.330263138)","POINT (-121.95714282989502 37.33026313781738)"
69830,"mu.acs_topline","12031002701","Census Tract 27.01\, Duval County\, Florida","FL0008380","12031002701","2.69","85100.00","32679.00","3506.00","42.27","57.73","1481.99","2024.01","15.26","17.08","12.04","10.35","21.19","13.78","10.30","535.02","598.82","422.12","362.87","742.92","483.13","361.12","14.72","83.37","0.00","1.63","0.00","0.29","96.29","3.71","516.08","2922.95","0.00","57.15","0.00","10.17","3375.93","130.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1950.00","27.74","46.31","17.49","8.46","540.93","903.05","341.06","164.97","3506.00","53.54","46.46","1877.11","1628.89","1302.00","41.40","28.11","20.43","7.53","2.53","0.00","539.03","365.99","266.00","98.04","32.94","0.00","789.00","15.97","51.84","29.91","2.28","0.00","0.00","126.00","409.02","235.99","17.99","0.00","0.00","-81.7095490","30.3456385","POINT (-81.709549 30.3456385)","POINT (-81.70954895 30.345638275)","POINT (-81.70954895019531 30.345638275146484)"
62860,"mu.acs_topline","06091010000","Census Tract 100\, Sierra County\, California","CA0019798","06091010000","2.31","346400.00","53750.00","3240.00","52.13","47.87","1689.01","1550.99","8.89","7.44","5.15","8.36","23.49","27.69","18.98","288.04","241.06","166.86","270.86","761.08","897.16","614.95","93.61","0.74","0.43","0.00","0.00","1.88","88.27","11.73","3032.96","23.98","13.93","0.00","0.00","60.91","2859.95","380.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2544.00","9.36","34.94","34.83","20.87","238.12","888.87","886.08","530.93","3240.00","79.23","20.77","2567.05","672.95","1403.00","24.38","20.17","22.10","22.52","9.84","1.00","342.05","282.99","310.06","315.96","138.06","14.03","1037.00","1.06","2.70","12.15","54.97","26.04","3.09","10.99","28.00","126.00","570.04","270.03","32.04","-120.5219926","39.5769251","POINT (-120.521993 39.576925)","POINT (-120.521992683 39.576925278)","POINT (-120.52199268341064 39.57692527770996)"
69920,"mu.acs_topline","12057012701","Census Tract 127.01\, Hillsborough County\, Florida","FL0008830","12057012701","3.12","147000.00","30691.00","5997.00","42.64","57.36","2557.12","3439.88","21.56","10.81","11.04","15.24","18.59","12.87","9.89","1292.95","648.28","662.07","913.94","1114.84","771.81","593.10","84.78","5.59","0.00","0.73","0.00","1.38","47.49","52.51","5084.26","335.23","0.00","43.78","0.00","82.76","2847.98","3149.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3394.00","40.81","31.38","17.74","10.08","1385.09","1065.04","602.10","342.12","5739.00","60.48","39.52","3470.95","2268.05","1837.00","37.51","34.13","15.08","7.51","5.77","0.00","689.06","626.97","277.02","137.96","105.99","0.00","1044.00","20.31","18.20","50.38","11.11","0.00","0.00","212.04","190.01","525.97","115.99","0.00","0.00","-82.1529293","28.0172690","POINT (-82.152929 28.017269)","POINT (-82.152929306 28.0172691345)","POINT (-82.15292930603027 28.017269134521484)"
67878,"mu.acs_topline","08089987800","Census Tract 9878\, Otero County\, Colorado","CO0004010","08089987800","2.27","96700.00","43601.00","3721.00","48.13","51.87","1790.92","1930.08","10.27","11.50","3.33","6.05","21.61","18.81","28.43","382.15","427.92","123.91","225.12","804.11","699.92","1057.88","87.83","1.24","0.30","0.70","0.00","3.33","73.64","26.36","3268.15","46.14","11.16","26.05","0.00","123.91","2740.14","980.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2787.00","11.19","33.26","36.06","19.48","311.87","926.96","1004.99","542.91","3300.00","78.30","21.70","2583.90","716.10","1453.00","31.11","25.95","20.65","10.87","9.50","1.93","452.03","377.05","300.04","157.94","138.04","28.04","1080.00","20.28","33.43","34.81","8.80","2.13","0.56","219.02","361.04","375.95","95.04","23.00","6.05","-103.5931653","37.9744878","POINT (-103.593165 37.974488)","POINT (-103.593165398 37.974488258)","POINT (-103.59316539764404 37.974488258361816)"
70103,"mu.acs_topline","12095013506","Census Tract 135.06\, Orange County\, Florida","FL0009749","12095013506","2.43","63000.00","34296.00","8805.00","50.37","49.63","4435.08","4369.92","14.38","7.78","8.97","19.81","18.26","16.97","13.83","1266.16","685.03","789.81","1744.27","1607.79","1494.21","1217.73","73.22","8.25","0.00","0.66","0.00","1.74","50.11","49.89","6447.02","726.41","0.00","58.11","0.00","153.21","4412.19","4392.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6064.00","22.54","38.59","26.45","12.42","1366.83","2340.10","1603.93","753.15","8805.00","53.78","46.22","4735.33","4069.67","3621.00","36.43","32.64","23.67","5.99","1.27","0.00","1319.13","1181.89","857.09","216.90","45.99","0.00","1987.00","43.73","20.58","24.71","10.97","0.00","0.00","868.92","408.92","490.99","217.97","0.00","0.00","-81.2983435","28.4915915","POINT (-81.2983435 28.4915915)","POINT (-81.298343658 28.491591454)","POINT (-81.29834365844727 28.491591453552246)"
68692,"mu.acs_topline","09001044300","Census Tract 443\, Fairfield County\, Connecticut","CT0001515","09001044300","2.33","570200.00","106591.00","3532.00","48.47","51.53","1711.96","1820.04","13.05","6.12","4.64","20.44","20.75","18.88","16.11","460.93","216.16","163.88","721.94","732.89","666.84","569.01","91.85","3.37","0.00","0.40","0.00","0.00","90.97","9.03","3244.14","119.03","0.00","14.13","0.00","0.00","3213.06","318.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2691.00","11.67","20.18","22.04","46.12","314.04","543.04","593.10","1241.09","3532.00","80.66","19.34","2848.91","683.09","1516.00","10.88","12.73","9.17","14.05","39.05","14.12","164.94","192.99","139.02","213.00","592.00","214.06","1171.00","2.05","0.51","1.62","36.04","45.60","14.18","24.01","5.97","18.97","422.03","533.98","166.05","-73.3910744","41.0974621","POINT (-73.391074 41.097462)","POINT (-73.391074181 41.0974617)","POINT (-73.39107418060303 41.09746170043945)"
70258,"mu.acs_topline","12105013600","Census Tract 136\, Polk County\, Florida","FL0010521","12105013600","2.20","79300.00","23787.00","5627.00","45.80","54.20","2577.17","3049.83","12.97","11.09","11.43","12.26","14.11","16.97","21.17","729.82","624.03","643.17","689.87","793.97","954.90","1191.24","27.69","69.04","0.00","0.21","0.00","0.57","96.02","3.98","1558.12","3884.88","0.00","11.82","0.00","32.07","5403.05","223.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3630.00","27.74","45.43","15.84","10.99","1006.96","1649.11","574.99","398.94","5373.00","52.39","47.61","2814.91","2558.09","2446.00","52.70","27.80","11.73","6.46","1.31","0.00","1289.04","679.99","286.92","158.01","32.04","0.00","1305.00","20.69","44.75","28.35","6.21","0.00","0.00","270.00","583.99","369.97","81.04","0.00","0.00","-81.7241506","28.0516862","POINT (-81.724151 28.051686)","POINT (-81.724150658 28.051686287)","POINT (-81.72415065765381 28.05168628692627)"
69737,"mu.acs_topline","12009066900","Census Tract 669\, Brevard County\, Florida","FL0007917","12009066900","2.27","292100.00","61750.00","5884.00","50.39","49.61","2964.95","2919.05","7.61","7.65","8.70","8.53","22.47","20.24","24.80","447.77","450.13","511.91","501.91","1322.13","1190.92","1459.23","91.26","0.34","0.00","1.48","0.00","4.79","93.98","6.02","5369.74","20.01","0.00","87.08","0.00","281.84","5529.78","354.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4474.00","4.65","27.31","30.89","37.15","208.04","1221.85","1382.02","1662.09","5884.00","80.85","19.15","4757.21","1126.79","2593.00","18.40","22.21","20.98","12.38","22.64","3.39","477.11","575.91","544.01","321.01","587.06","87.90","2085.00","1.73","3.31","20.29","54.15","19.95","0.58","36.07","69.01","423.05","1129.03","415.96","12.09","-80.5955177","28.2006601","POINT (-80.595518 28.20066)","POINT (-80.595518112 28.200659752)","POINT (-80.59551811218262 28.20065975189209)"
72382,"mu.acs_topline","13021013302","Census Tract 133.02\, Bibb County\, Georgia","GA0005345","13021013302","2.64","76100.00","33849.00","4685.00","44.23","55.77","2072.18","2612.82","14.98","16.22","6.51","12.25","19.62","16.76","13.66","701.81","759.91","304.99","573.91","919.20","785.21","639.97","29.22","63.93","0.00","0.75","0.00","6.10","98.89","1.11","1368.96","2995.12","0.00","35.14","0.00","285.79","4633.00","52.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2918.00","29.92","37.25","25.15","7.68","873.07","1086.96","733.88","224.10","4378.00","72.06","27.94","3154.79","1223.21","1657.00","36.39","28.12","20.94","7.24","7.30","0.00","602.98","465.95","346.98","119.97","120.96","0.00","1174.00","24.87","53.83","16.01","5.28","0.00","0.00","291.97","631.96","187.96","61.99","0.00","0.00","-83.5255287","32.8311997","POINT (-83.525529 32.8312)","POINT (-83.525528908 32.831199646)","POINT (-83.52552890777588 32.831199645996094)"
69829,"mu.acs_topline","12031002300","Census Tract 23\, Duval County\, Florida","FL0008376","12031002300","2.35","213100.00","65579.00","1911.00","51.39","48.61","982.06","928.94","14.44","9.58","4.87","7.33","29.46","17.06","17.27","275.95","183.07","93.07","140.08","562.98","326.02","330.03","83.15","12.61","0.89","1.52","0.00","1.83","98.17","1.83","1589.00","240.98","17.01","29.05","0.00","34.97","1876.03","34.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1359.00","14.42","22.52","28.77","34.29","195.97","306.05","390.98","466.00","1911.00","76.56","23.44","1463.06","447.94","813.00","17.47","19.19","25.09","17.84","14.88","5.54","142.03","156.01","203.98","145.04","120.97","45.04","566.00","1.41","4.95","39.58","39.58","12.37","2.12","7.98","28.02","224.02","224.02","70.01","12.00","-81.7123830","30.2826860","POINT (-81.712383 30.282686)","POINT (-81.71238327 30.2826862335)","POINT (-81.71238327026367 30.282686233520508)"
